tier,fico,approve date,term,amount,car type,competition apr,accept,apr,prime,partner bin
1,736,10/30/2004,60,34999.99,U,4.79,0,4.79,2,3
1,717,10/30/2004,60,28000,U,4.79,0,4.79,2,2
2,693,10/30/2004,60,22000,U,4.79,0,6.44,2,2
4,667,10/30/2004,60,22000,U,4.79,0,10.95,2,1
1,817,10/30/2004,60,6982.92,U,4.79,1,4.79,2,1
1,790,10/30/2004,60,5000,U,4.79,1,4.79,2,3
1,752,10/30/2004,60,25000,U,4.79,0,4.79,2,1
1,811,10/30/2004,60,45000,U,4.79,0,4.79,2,3
1,759,10/30/2004,60,8979.74,U,4.79,1,4.79,2,1
2,711,10/30/2004,60,37000,U,4.79,0,6.44,2,2
2,707,10/30/2004,60,22500,U,4.79,0,6.44,2,3
1,802,10/30/2004,60,30000,U,4.79,0,4.79,2,1
1,734,10/30/2004,60,27500,U,4.79,0,4.79,2,2
2,711,10/30/2004,60,30000,U,4.79,0,6.44,2,2
2,702,10/30/2004,60,27500,U,4.79,0,6.44,2,1
1,737,10/30/2004,60,15999.99,U,4.79,0,4.79,2,2
2,701,10/30/2004,60,29551,U,4.79,0,6.44,2,2
3,677,10/30/2004,60,8000,U,4.79,0,8.65,2,1
1,814,10/30/2004,60,20000,U,4.79,1,4.54,2,3
3,801,10/30/2004,60,20711,U,4.79,0,5.19,2,1
3,692,11/3/2004,60,25256,U,4.79,0,8.65,2.05,2
2,716,10/30/2004,60,30000,U,4.79,0,6.44,2,3
1,812,10/30/2004,60,18000,U,4.79,1,4.79,2,3
1,797,10/30/2004,60,13000,U,4.79,1,4.79,2,1
2,709,10/30/2004,60,30000,U,4.79,0,6.44,2,2
1,742,10/30/2004,60,32000,U,4.79,0,4.79,2,2
1,765,11/1/2004,60,17999,U,4.79,1,4.79,2.016,3
2,724,10/30/2004,60,20000,U,4.79,0,6.44,2,1
1,756,10/30/2004,60,20000,U,4.79,0,4.79,2,3
2,724,10/30/2004,60,25000,U,4.79,0,6.44,2,2
1,757,10/31/2004,60,24000,U,4.79,0,4.79,2,1
2,721,10/31/2004,60,18515,U,4.79,0,6.44,2,2
1,764,10/31/2004,60,30900,U,4.79,0,4.79,2,3
1,718,10/31/2004,60,28000,U,4.79,0,4.79,2,2
1,821,10/31/2004,60,25139,U,4.79,0,4.79,2,1
3,696,10/31/2004,60,28000,U,4.79,0,8.65,2,2
3,781,10/31/2004,60,25000,U,4.79,0,8.65,2,3
2,700,10/31/2004,60,32000,U,4.79,0,6.44,2,2
2,729,10/31/2004,60,30000,U,4.79,0,6.44,2,2
2,727,10/31/2004,60,25000,U,4.79,0,6.44,2,3
2,704,10/31/2004,60,24000,U,4.79,0,6.44,2,2
4,655,10/31/2004,60,14999.99,U,4.79,1,10.95,2,3
3,698,10/31/2004,60,20000,U,4.79,0,8.65,2,1
1,730,10/31/2004,60,33917,U,4.79,1,4.79,2,2
3,681,10/31/2004,60,16662.99,U,4.79,0,8.65,2,2
1,744,10/31/2004,60,31999.99,U,4.79,0,4.79,2,3
2,710,10/31/2004,60,19490,U,4.79,0,6.44,2,2
3,687,10/31/2004,60,29000,U,4.79,0,8.65,2,2
1,770,10/31/2004,60,34999.9,U,4.79,0,4.79,2,3
4,654,10/31/2004,60,7400,U,4.79,1,10.95,2,3
3,708,10/31/2004,60,24538,U,4.79,0,6.49,2,2
1,751,10/31/2004,60,14708.12,U,4.79,1,4.79,2,1
2,702,10/31/2004,60,24500,U,4.79,0,6.44,2,1
2,719,10/31/2004,60,14357.5,U,4.79,1,6.44,2,2
2,721,10/31/2004,60,25000,U,4.79,0,6.44,2,2
2,729,10/31/2004,60,16874.99,U,4.79,0,6.44,2,1
3,681,10/31/2004,60,29999.99,U,4.79,0,8.65,2,1
3,712,10/31/2004,60,27113.99,U,4.79,0,6.49,2,2
1,735,10/31/2004,60,25000,U,4.79,0,4.79,2,1
1,799,10/31/2004,60,25000,U,4.79,0,4.79,2,3
2,706,10/31/2004,60,49999.99,U,4.79,0,6.44,2,1
2,714,10/31/2004,60,27000,U,4.79,0,6.44,2,2
4,666,10/31/2004,60,13053.99,U,4.79,0,10.95,2,1
2,710,10/31/2004,60,20000,U,4.79,0,6.44,2,3
2,727,10/31/2004,60,20000,U,4.79,0,6.44,2,2
1,757,10/31/2004,60,12656.16,U,4.79,1,4.79,2,1
2,722,10/31/2004,60,30000,U,4.79,0,6.44,2,1
2,707,10/31/2004,60,21000,U,4.79,0,6.44,2,2
2,726,10/31/2004,60,26000,U,4.79,0,6.44,2,2
2,670,10/31/2004,60,16400,U,4.79,1,6.44,2,2
3,660,10/31/2004,60,22659,U,4.79,0,8.55,2,3
3,688,10/31/2004,60,24000,U,4.79,0,8.65,2,3
1,703,10/31/2004,60,20500,U,4.79,0,4.79,2,2
1,776,10/31/2004,60,22129.18,U,4.79,1,5.09,2,1
1,736,10/31/2004,60,12328.4,U,4.79,1,4.79,2,2
1,766,10/31/2004,60,15499.99,U,4.79,0,4.79,2,2
1,738,11/1/2004,60,24999.99,U,4.79,0,4.79,2.016,1
3,676,10/31/2004,60,19999.99,U,4.79,0,8.65,2,2
3,756,10/31/2004,60,20000,U,4.79,1,4.49,2,3
3,680,10/31/2004,60,11748.99,U,4.79,0,8.65,2,3
3,723,10/31/2004,60,39999.99,U,4.79,0,6.49,2,2
1,732,10/31/2004,60,17957,U,4.79,1,4.79,2,3
1,832,10/31/2004,60,10999.99,U,4.79,0,4.79,2,1
1,720,11/1/2004,60,23000,U,4.79,0,4.79,2.016,2
1,743,10/31/2004,60,30000,U,4.79,0,4.79,2,2
1,810,11/1/2004,60,40000,U,4.79,0,4.79,2.016,3
1,692,11/1/2004,60,11389,U,4.79,1,4.79,2.016,1
1,732,11/1/2004,60,29000,U,4.79,0,4.79,2.016,2
3,682,11/1/2004,60,16499,U,4.79,0,8.65,2.016,1
2,714,11/1/2004,60,41900,U,4.79,0,6.44,2.016,2
1,795,11/1/2004,60,34999.99,U,4.79,0,4.79,2.016,3
1,740,11/1/2004,60,20000,U,4.79,0,4.79,2.016,2
3,687,11/1/2004,60,25000,U,4.79,0,8.65,2.016,3
4,660,11/1/2004,60,19999.99,U,4.79,0,10.95,2.016,1
1,776,11/1/2004,60,17200,U,4.79,1,4.79,2.016,1
1,745,11/1/2004,60,29999.99,U,4.79,0,4.79,2.016,3
2,727,11/1/2004,60,15000,U,4.79,0,6.44,2.016,3
1,748,11/1/2004,60,31999.99,U,4.79,0,4.79,2.016,1
3,757,11/1/2004,60,29999.99,U,4.79,0,8.65,2.016,3
3,681,11/1/2004,60,16725,U,4.79,1,8.65,2.016,3
3,696,11/1/2004,60,15999.99,U,4.79,0,8.65,2.016,1
2,703,11/1/2004,60,14999.99,U,4.79,0,6.44,2.016,2
1,672,11/1/2004,60,17687.74,U,4.79,1,4.79,2.016,1
3,714,11/1/2004,60,33000,U,4.79,0,6.49,2.016,3
2,725,11/1/2004,60,43000,U,4.79,0,6.44,2.016,2
1,764,11/1/2004,60,17996,U,4.79,1,4.79,2.016,3
1,809,11/1/2004,60,7999.99,U,4.79,0,4.79,2.016,1
3,693,11/1/2004,60,32000,U,4.79,0,8.65,2.016,2
2,717,11/1/2004,60,21000,U,4.79,0,6.44,2.016,2
3,671,11/1/2004,60,26500,U,4.79,0,8.65,2.016,2
3,678,11/1/2004,60,20000,U,4.79,0,8.65,2.016,3
1,765,11/1/2004,60,7239.14,U,4.79,1,4.79,2.016,3
2,717,11/1/2004,60,30000,U,4.79,0,6.44,2.016,2
1,772,11/1/2004,60,14021.5,U,4.79,1,4.79,2.016,1
3,688,11/1/2004,60,21000,U,4.79,0,8.55,2.016,3
1,752,11/1/2004,60,11373.99,U,4.79,1,4.79,2.016,2
2,723,11/3/2004,60,7391.04,U,4.79,1,6.44,2.05,1
2,724,11/1/2004,60,13107,U,4.79,0,6.44,2.016,1
2,727,11/1/2004,60,25000,U,4.79,0,6.44,2.016,1
2,709,11/1/2004,60,30000,U,4.79,0,6.44,2.016,2
1,819,11/1/2004,60,12000,U,4.79,1,4.79,2.016,1
1,744,11/1/2004,60,24717,U,4.79,0,4.79,2.016,3
1,794,11/1/2004,60,11999.99,U,4.79,1,4.79,2.016,3
1,730,11/1/2004,60,19496,U,4.79,1,4.79,2.016,3
3,692,11/1/2004,60,16500,U,4.79,0,8.65,2.016,1
1,743,11/1/2004,60,40000,U,4.79,0,4.79,2.016,2
1,754,11/1/2004,60,14999.99,U,4.79,0,4.79,2.016,3
3,691,11/1/2004,60,29909,U,4.79,0,8.65,2.016,2
1,794,11/1/2004,60,27000,U,4.79,0,4.79,2.016,2
2,714,11/1/2004,60,16791,U,4.79,0,6.44,2.016,1
1,774,11/1/2004,60,27200,U,4.79,0,4.79,2.016,3
1,780,11/1/2004,60,19999.99,U,4.79,0,4.79,2.016,1
1,755,11/4/2004,60,30000,U,4.79,0,4.79,2.061,3
2,701,11/1/2004,60,19999.99,U,4.79,0,6.44,2.016,2
2,701,11/1/2004,60,20000,U,4.79,0,6.44,2.016,3
1,776,11/1/2004,60,10000,U,4.79,1,4.79,2.016,1
2,720,11/1/2004,60,9999.99,U,4.79,0,6.44,2.016,1
2,677,11/1/2004,60,34000,U,4.79,0,6.44,2.016,2
3,677,11/1/2004,60,13950,U,4.79,1,8.65,2.016,2
1,834,11/1/2004,60,19969,U,4.79,0,4.79,2.016,3
4,669,11/1/2004,60,24999.99,U,4.79,0,10.95,2.016,1
1,744,11/1/2004,60,19999.99,U,4.79,0,4.79,2.016,1
1,711,11/1/2004,60,29999,U,4.79,0,4.79,2.016,2
1,759,11/1/2004,60,6601.86,U,4.79,1,4.79,2.016,1
1,746,11/1/2004,60,25000,U,4.79,0,4.79,2.016,3
2,714,11/1/2004,60,21999.99,U,4.79,0,6.44,2.016,1
4,641,11/1/2004,60,9999.99,U,4.79,0,10.85,2.016,3
4,656,11/1/2004,60,10000,U,4.79,0,10.95,2.016,1
3,723,11/1/2004,60,20000,U,4.79,0,6.49,2.016,3
1,789,11/1/2004,60,23000,U,4.79,0,4.54,2.016,3
2,670,11/1/2004,60,39999.99,U,4.79,0,6.44,2.016,1
3,795,11/1/2004,60,20000,U,4.79,0,4.49,2.016,3
3,724,11/1/2004,60,35000,U,4.79,0,6.49,2.016,2
1,778,11/2/2004,60,29800,U,4.79,0,4.79,2.039,2
1,741,11/1/2004,60,29999.99,U,4.79,0,4.79,2.016,2
2,709,11/1/2004,60,21999.99,U,4.79,0,6.44,2.016,2
2,728,11/2/2004,60,24000,U,4.79,0,6.44,2.039,2
1,790,11/1/2004,60,9438.8,U,4.79,1,4.79,2.016,3
1,796,11/1/2004,60,30515.46,U,4.79,1,4.79,2.016,1
2,700,11/1/2004,60,7378.95,U,4.79,1,6.44,2.016,1
3,726,11/1/2004,60,38000,U,4.79,0,6.49,2.016,2
1,795,11/1/2004,60,12771.06,U,4.79,1,4.79,2.016,3
3,686,11/1/2004,60,25000,U,4.79,0,8.65,2.016,2
1,777,11/2/2004,60,45000,U,4.79,0,4.79,2.039,3
1,830,11/2/2004,60,20000,U,4.79,0,4.79,2.039,3
3,690,11/2/2004,60,19999,U,4.79,0,8.65,2.039,1
2,713,11/2/2004,60,25000,U,4.79,0,6.44,2.039,2
1,759,11/2/2004,60,40478,U,4.79,0,4.79,2.039,3
1,758,11/2/2004,60,16000,U,4.79,1,4.79,2.039,3
4,663,11/2/2004,60,22999.99,U,4.79,0,10.95,2.039,3
2,724,11/2/2004,60,8210.25,U,4.79,1,6.44,2.039,1
1,808,11/2/2004,60,7626,U,4.79,1,4.79,2.039,1
1,753,11/2/2004,60,12852.25,U,4.79,1,4.79,2.039,1
3,692,11/2/2004,60,23000,U,4.79,0,8.65,2.039,2
2,705,11/2/2004,60,9999,U,4.79,0,6.44,2.039,3
1,754,11/2/2004,60,8500,U,4.79,1,4.79,2.039,1
3,687,11/2/2004,60,30000,U,4.79,0,8.65,2.039,2
1,778,11/2/2004,60,13999.99,U,4.79,0,4.79,2.039,1
3,695,11/2/2004,60,17999.99,U,4.79,0,8.65,2.039,2
1,757,11/2/2004,60,25477,U,4.79,0,4.79,2.039,3
1,827,11/2/2004,60,12000,U,4.79,1,4.79,2.039,1
1,774,11/2/2004,60,28100,U,4.79,0,4.79,2.039,1
1,797,11/2/2004,60,30855,U,4.79,0,4.79,2.039,2
3,673,11/2/2004,60,15563.99,U,4.79,0,8.65,2.039,1
1,761,11/2/2004,60,10000,U,4.79,1,4.79,2.039,3
2,723,11/2/2004,60,16999,U,4.79,0,6.44,2.039,2
3,793,11/2/2004,60,29999,U,4.79,0,4.49,2.039,1
2,791,11/2/2004,60,23000,U,4.79,0,6.44,2.039,1
3,796,11/2/2004,60,13967,U,4.79,0,4.49,2.039,1
2,706,11/2/2004,60,5499.99,U,4.79,0,6.44,2.039,1
1,775,11/2/2004,60,9774.49,U,4.79,1,4.79,2.039,1
1,794,11/2/2004,60,30000,U,4.79,0,4.79,2.039,3
2,701,11/2/2004,60,36000,U,4.79,0,6.44,2.039,2
3,773,11/2/2004,60,12999.99,U,4.79,0,4.49,2.039,3
4,662,11/2/2004,60,14999.99,U,4.79,1,10.95,2.039,1
1,811,11/2/2004,60,23287.83,U,4.79,1,4.54,2.039,3
3,697,11/2/2004,60,20000,U,4.79,0,8.65,2.039,2
1,769,11/2/2004,60,6000,U,4.79,1,4.79,2.039,1
4,644,11/2/2004,60,15999.99,U,4.79,0,10.95,2.039,1
3,653,11/2/2004,60,11999.99,U,4.79,0,6.49,2.039,2
3,687,11/2/2004,60,22499,U,4.79,0,8.65,2.039,3
3,674,11/2/2004,60,26500,U,4.79,0,8.65,2.039,1
1,742,11/2/2004,60,26000,U,4.79,0,4.79,2.039,2
3,736,11/2/2004,60,9999.99,U,4.79,0,8.65,2.039,2
1,766,11/2/2004,60,20000,U,4.79,0,4.79,2.039,3
1,795,11/2/2004,60,26200,U,4.79,0,4.79,2.039,1
1,761,11/2/2004,60,8581.75,U,4.79,1,4.79,2.039,3
3,675,11/2/2004,60,34999.99,U,4.79,0,8.65,2.039,2
1,744,11/2/2004,60,25000,U,4.79,0,4.79,2.039,3
1,751,11/2/2004,60,11427.61,U,4.79,1,4.79,2.039,1
2,723,11/2/2004,60,24999.99,U,4.79,0,6.44,2.039,2
2,729,11/2/2004,60,34999.99,U,4.79,0,6.44,2.039,3
2,718,11/2/2004,60,7425.45,U,4.79,1,6.44,2.039,1
4,660,11/2/2004,60,36999.99,U,4.79,0,10.95,2.039,3
3,699,11/2/2004,60,15999.99,U,4.79,0,8.65,2.039,2
3,732,11/2/2004,60,24500,U,4.79,0,4.49,2.039,3
1,773,11/2/2004,60,20000,U,4.79,0,4.79,2.039,1
2,656,11/2/2004,60,15999.99,U,4.79,0,6.44,2.039,2
2,708,11/3/2004,60,34999.99,U,4.79,0,6.44,2.05,3
1,731,11/2/2004,60,29300,U,4.79,0,4.79,2.039,2
1,685,11/2/2004,60,28900,U,4.79,0,4.79,2.039,2
1,731,11/3/2004,60,25000,U,4.79,0,4.79,2.05,3
3,670,11/3/2004,60,31618,U,4.79,0,8.65,2.05,2
1,744,11/3/2004,60,34999.99,U,4.79,0,4.79,2.05,3
2,716,11/3/2004,60,27000,U,4.79,0,6.44,2.05,1
3,687,11/3/2004,60,24000,U,4.79,0,8.65,2.05,2
3,691,11/3/2004,60,25000,U,4.79,0,8.65,2.05,2
2,721,11/3/2004,60,8980,U,4.79,1,6.44,2.05,1
3,668,11/3/2004,60,14999,U,4.79,0,6.49,2.05,3
1,742,11/3/2004,60,19049.95,U,4.79,1,4.79,2.05,2
1,800,11/3/2004,60,30000,U,4.79,0,4.79,2.05,1
2,709,11/3/2004,60,24999.99,U,4.79,1,6.44,2.05,1
3,743,11/3/2004,60,20081.88,U,4.79,1,4.49,2.05,1
3,689,11/3/2004,60,28000,U,4.79,0,8.65,2.05,2
1,824,11/3/2004,60,13000,U,4.79,1,4.79,2.05,1
3,692,11/3/2004,60,24999.99,U,4.79,0,8.65,2.05,2
3,682,11/3/2004,60,17500,U,4.79,0,8.65,2.05,2
4,825,11/3/2004,60,16999,U,4.79,0,10.95,2.05,1
1,789,11/3/2004,60,34999,U,4.79,0,4.79,2.05,3
2,729,11/3/2004,60,23000,U,4.79,0,6.44,2.05,2
2,724,11/3/2004,60,28999,U,4.79,0,6.44,2.05,2
1,771,11/3/2004,60,11766,U,4.79,1,4.79,2.05,3
3,675,11/3/2004,60,11044.98,U,4.79,1,8.65,2.05,1
3,672,11/3/2004,60,24999.99,U,4.79,0,8.65,2.05,1
1,795,11/3/2004,60,23000,U,4.79,0,4.79,2.05,3
1,761,11/3/2004,60,25000,U,4.79,0,4.79,2.05,1
1,724,11/3/2004,60,20795.91,U,4.79,1,4.79,2.05,1
1,734,11/3/2004,60,15499.99,U,4.79,0,4.79,2.05,2
2,728,11/3/2004,60,9999.99,U,4.79,0,6.44,2.05,2
1,753,11/3/2004,60,25000,U,4.79,0,4.79,2.05,1
3,712,11/4/2004,60,60000,U,4.79,0,8.65,2.061,2
1,765,11/3/2004,60,34999.99,U,4.79,0,4.79,2.05,3
2,712,11/3/2004,60,30000,U,4.79,0,6.44,2.05,1
3,669,11/3/2004,60,30000,U,4.79,0,8.65,2.05,1
1,788,11/3/2004,60,23881,U,4.79,0,4.79,2.05,1
2,700,11/3/2004,60,18000,U,4.79,0,6.44,2.05,3
1,736,11/3/2004,60,19235,U,4.79,1,4.79,2.05,3
2,718,11/3/2004,60,13999.99,U,4.79,0,6.44,2.05,2
1,674,11/3/2004,60,25000,U,4.79,0,4.79,2.05,2
1,731,11/3/2004,60,15009.67,U,4.79,1,4.79,2.05,1
1,729,11/4/2004,60,20000,U,4.79,0,4.79,2.061,2
4,664,11/3/2004,60,25000,U,4.79,0,10.95,2.05,3
1,619,11/3/2004,60,12000.01,U,4.79,1,4.79,2.05,3
2,706,11/3/2004,60,26500,U,4.79,0,6.44,2.05,2
1,753,11/3/2004,60,22000,U,4.79,0,4.79,2.05,2
1,788,11/3/2004,60,30000,U,4.79,0,4.79,2.05,3
2,701,11/3/2004,60,9999.99,U,4.79,0,6.44,2.05,2
2,720,11/3/2004,60,26500,U,4.79,0,6.44,2.05,3
1,766,11/3/2004,60,25000,U,4.79,0,4.79,2.05,2
3,690,11/3/2004,60,22500,U,4.79,0,8.65,2.05,1
3,698,11/4/2004,60,19999,U,4.79,0,8.65,2.061,2
1,773,11/4/2004,60,34999,U,4.79,0,4.79,2.061,3
3,698,11/4/2004,60,11999,U,4.79,0,8.65,2.061,2
1,794,11/4/2004,60,37000,U,4.79,0,4.79,2.061,3
3,729,11/4/2004,60,23000,U,4.79,0,6.49,2.061,1
2,723,11/4/2004,60,20000,U,4.79,0,6.44,2.061,2
3,687,11/4/2004,60,25000,U,4.79,0,8.65,2.061,2
1,768,11/4/2004,60,15499.99,U,4.79,0,4.79,2.061,3
1,744,11/4/2004,60,25000,U,4.79,0,4.79,2.061,3
3,681,11/4/2004,60,23000,U,4.79,0,8.65,2.061,1
1,744,11/4/2004,60,30000,U,4.79,0,4.79,2.061,2
1,734,11/4/2004,60,9499.99,U,4.79,1,4.79,2.061,1
1,736,11/4/2004,60,22499.99,U,4.79,0,4.79,2.061,2
2,714,11/4/2004,60,15999.99,U,4.79,0,6.44,2.061,2
1,831,11/4/2004,60,15500,U,4.79,1,4.79,2.061,3
1,674,11/4/2004,60,14042.5,U,4.79,1,4.79,2.061,2
2,701,11/4/2004,60,28200,U,4.79,0,6.44,2.061,3
1,800,11/5/2004,60,23250,U,4.79,1,4.79,2.07,3
2,696,11/4/2004,60,25000,U,4.79,0,6.44,2.061,2
3,672,11/5/2004,60,19999.99,U,4.79,0,8.49,2.07,1
2,718,11/4/2004,60,25000,U,4.79,0,6.44,2.061,2
2,720,11/4/2004,60,23999.99,U,4.79,0,6.44,2.061,1
1,626,11/4/2004,60,22050.72,U,4.79,1,4.79,2.061,1
1,795,11/4/2004,60,45000,U,4.79,0,4.79,2.061,3
2,710,11/4/2004,60,12999.99,U,4.79,0,6.44,2.061,1
1,754,11/4/2004,60,15000,U,4.79,1,4.39,2.061,3
1,812,11/4/2004,60,13949.64,U,4.79,1,4.79,2.061,1
1,739,11/4/2004,60,33999.99,U,4.79,0,4.79,2.061,2
1,812,11/4/2004,60,40000,U,4.79,0,4.79,2.061,3
4,658,11/4/2004,60,19999.99,U,4.79,0,10.95,2.061,1
1,730,11/4/2004,60,5000,U,4.79,1,4.79,2.061,3
2,714,11/4/2004,60,34999.99,U,4.79,0,6.44,2.061,3
1,782,11/4/2004,60,30999.99,U,4.79,0,4.79,2.061,3
1,716,11/4/2004,60,15386.84,U,4.79,1,4.79,2.061,1
3,695,11/4/2004,60,29999.99,U,4.79,0,8.79,2.061,1
1,773,11/4/2004,60,28000,U,4.79,0,4.79,2.061,3
1,824,11/5/2004,60,14999.99,U,4.79,0,4.79,2.07,3
1,736,11/4/2004,60,19999.99,U,4.79,0,4.79,2.061,2
3,679,11/4/2004,60,7790.99,U,4.79,1,8.79,2.061,3
3,719,11/4/2004,60,34999.99,U,4.79,0,8.79,2.061,3
2,706,11/4/2004,60,14025,U,4.79,1,6.59,2.061,3
3,693,11/4/2004,60,26999.99,U,4.79,0,8.79,2.061,2
2,640,11/4/2004,60,20999.99,U,4.79,0,6.44,2.061,2
2,706,11/4/2004,60,21000,U,4.79,0,6.44,2.061,1
3,707,11/4/2004,60,25000,U,4.79,0,8.79,2.061,3
1,791,11/4/2004,60,18000,U,4.79,1,4.79,2.061,1
1,806,11/12/2004,60,16999.99,U,4.79,0,4.79,2.101,1
1,762,11/5/2004,60,24999,U,4.79,0,4.85,2.07,1
2,722,11/5/2004,60,25999,U,4.79,0,6.44,2.07,2
1,743,11/5/2004,60,28619,U,4.79,0,4.79,2.07,3
2,718,11/5/2004,60,14999.99,U,4.79,0,6.44,2.07,2
1,755,11/5/2004,60,35999,U,4.79,0,4.79,2.07,1
3,691,11/5/2004,60,20000,U,4.79,0,8.49,2.07,1
3,707,11/5/2004,60,27900,U,4.79,1,6.63,2.07,3
1,750,11/5/2004,60,25000,U,4.79,0,4.79,2.07,3
3,702,11/5/2004,60,20000,U,4.79,0,6.63,2.07,2
1,746,11/5/2004,60,7001,U,4.79,1,4.79,2.07,1
3,696,11/5/2004,60,18991,U,4.79,1,8.49,2.07,1
1,772,11/5/2004,60,25304.16,U,4.79,1,4.79,2.07,2
1,744,11/5/2004,60,27999,U,4.79,1,4.79,2.07,2
1,760,11/5/2004,60,8200,U,4.79,1,4.79,2.07,3
2,727,11/5/2004,60,7527.5,U,4.79,1,6.44,2.07,3
1,740,11/5/2004,60,10000,U,4.79,0,4.79,2.07,2
1,741,11/5/2004,60,8044.45,U,4.79,1,4.79,2.07,3
2,727,11/5/2004,60,12999.99,U,4.79,0,6.44,2.07,2
1,781,11/5/2004,60,9999.99,U,4.79,0,4.79,2.07,1
2,714,11/5/2004,60,32756,U,4.79,0,6.44,2.07,2
2,717,11/5/2004,60,24999.99,U,4.79,0,6.44,2.07,2
2,701,11/5/2004,60,15000,U,4.79,0,6.44,2.07,3
3,699,11/5/2004,60,11999.99,U,4.79,0,8.49,2.07,2
1,794,11/5/2004,60,17082.84,U,4.79,1,4.79,2.07,1
3,679,11/5/2004,60,11999.99,U,4.79,0,8.49,2.07,3
4,666,11/5/2004,60,10000,U,4.79,0,10.95,2.07,1
3,693,11/5/2004,60,24999.99,U,4.79,0,8.49,2.07,2
2,726,11/5/2004,60,35000,U,4.79,0,6.34,2.07,3
3,684,11/5/2004,60,25000,U,4.79,0,8.49,2.07,3
1,802,11/6/2004,60,19900.76,U,4.79,1,4.79,2.07,1
1,709,11/5/2004,60,10461.45,U,4.79,1,4.79,2.07,2
3,685,11/5/2004,60,10800,U,4.79,1,8.49,2.07,1
2,725,11/5/2004,60,31000,U,4.79,0,6.44,2.07,2
1,809,11/6/2004,60,6755,U,4.79,1,4.79,2.07,1
2,703,11/6/2004,60,34999.99,U,4.79,0,6.44,2.07,3
1,707,11/6/2004,60,36000,U,4.79,0,4.79,2.07,2
3,684,11/6/2004,60,20000,U,4.79,0,8.49,2.07,2
1,833,11/6/2004,60,25800,U,4.79,0,4.79,2.07,3
1,734,11/8/2004,60,17999.99,U,4.79,0,4.79,2.087,2
3,684,11/6/2004,60,18716,U,4.79,0,8.49,2.07,1
4,659,11/6/2004,60,15621,U,4.79,0,10.7,2.07,3
3,676,11/6/2004,60,19999.99,U,4.79,0,6.63,2.07,3
1,791,11/6/2004,60,6482.16,U,4.79,1,4.79,2.07,1
3,714,11/6/2004,60,23000,U,4.79,0,6.63,2.07,3
3,712,11/6/2004,60,18448.5,U,4.79,1,6.63,2.07,2
1,730,11/6/2004,60,15000,U,4.79,1,4.79,2.07,2
2,710,11/6/2004,60,28000,U,4.79,0,6.44,2.07,2
1,777,11/6/2004,60,27000,U,4.79,0,4.79,2.07,1
2,671,11/6/2004,60,22000,U,4.79,0,6.44,2.07,2
1,818,11/6/2004,60,40000,U,4.79,0,4.79,2.07,1
2,720,11/6/2004,60,34850,U,4.79,0,6.44,2.07,2
2,711,11/6/2004,60,17500,U,4.79,0,6.44,2.07,3
2,726,11/6/2004,60,19999.99,U,4.79,0,6.44,2.07,3
1,773,11/6/2004,60,26000,U,4.79,0,4.79,2.07,3
1,705,11/6/2004,60,5674,U,4.79,1,4.79,2.07,1
3,642,11/6/2004,60,24999.99,U,4.79,0,8.49,2.07,1
3,795,11/6/2004,60,23214.87,U,4.79,1,4.63,2.07,3
2,706,11/6/2004,60,9999.99,U,4.79,1,6.44,2.07,2
2,707,11/6/2004,60,27500,U,4.79,0,6.44,2.07,2
1,758,11/6/2004,60,30000,U,4.79,0,4.79,2.07,1
1,752,11/9/2004,60,7589.75,U,4.79,1,4.79,2.091,1
3,670,11/6/2004,60,23000,U,4.79,0,8.49,2.07,2
1,732,11/6/2004,60,40000,U,4.79,0,4.79,2.07,2
2,711,11/6/2004,60,13000,U,4.79,1,6.44,2.07,2
1,777,11/6/2004,60,6200,U,4.79,1,4.79,2.07,3
1,744,11/6/2004,60,6000,U,4.79,1,4.79,2.07,3
2,705,11/7/2004,60,10999.99,U,4.79,0,6.44,2.07,2
1,734,11/7/2004,60,20000,U,4.79,0,4.79,2.07,2
2,717,11/7/2004,60,35000,U,4.79,0,6.44,2.07,2
2,710,11/7/2004,60,35000,U,4.79,0,6.44,2.07,2
1,753,11/7/2004,60,14211,U,4.79,1,4.79,2.07,1
1,698,11/7/2004,60,35000,U,4.79,0,4.39,2.07,3
3,694,11/7/2004,60,19999.99,U,4.79,0,8.49,2.07,1
1,788,11/7/2004,60,25000,U,4.79,0,4.79,2.07,3
2,709,11/7/2004,60,25000,U,4.79,0,6.44,2.07,1
3,673,11/7/2004,60,33000,U,4.79,0,8.49,2.07,2
1,811,11/7/2004,60,25000,U,4.79,0,4.79,2.07,3
1,772,11/7/2004,60,31500,U,4.79,0,4.79,2.07,1
2,715,11/7/2004,60,25000,U,4.79,0,6.44,2.07,2
3,692,11/7/2004,60,37000,U,4.79,0,8.49,2.07,2
2,726,11/7/2004,60,15000,U,4.79,0,6.44,2.07,3
3,692,11/7/2004,60,20000,U,4.79,0,8.49,2.07,3
1,772,11/7/2004,60,21000,U,4.79,0,4.79,2.07,3
3,686,11/7/2004,60,19999.99,U,4.79,0,8.49,2.07,2
1,743,11/7/2004,60,45000,U,4.79,0,4.79,2.07,3
2,715,11/7/2004,60,33000,U,4.79,0,6.44,2.07,2
2,727,11/7/2004,60,9999.99,U,4.79,0,6.44,2.07,2
3,670,11/7/2004,60,30000,U,4.79,0,8.49,2.07,2
2,712,11/7/2004,60,13560,U,4.79,1,6.44,2.07,2
3,670,11/7/2004,60,29000,U,4.79,0,8.49,2.07,2
